date,district,temperature,humidity,rainfall,wind_speed
2024-07-31,Barisal,28.53,92.47,51.88,3.16
2024-08-01,Barisal,28.07,94.06,180.25,6.22
2024-08-02,Barisal,27.9,93.25,100.29,4.94
2024-08-03,Barisal,28.17,92.3,39.39,4.41
2024-08-04,Barisal,28.55,88.67,45.61,2.91
2024-08-05,Barisal,28.2,90.35,13.01,2.86
2024-08-06,Barisal,27.94,90.71,9.49,2.91
2024-08-07,Barisal,28.03,90.54,14.67,4.02
2024-08-08,Barisal,27.81,91.77,33.29,3.68
2024-08-09,Barisal,28.12,91.77,33.95,3.95
2024-08-10,Barisal,28.42,91.26,29.95,3.78
2024-08-11,Barisal,28.53,91.39,32.43,2.75
2024-08-12,Barisal,28.43,91.19,26.4,2.55
2024-08-13,Barisal,29.0,89.77,14.11,2.25
2024-08-14,Barisal,28.52,90.39,13.31,2.25
2024-08-15,Barisal,28.24,90.92,9.39,2.77
2024-08-16,Barisal,27.7,92.68,47.09,2.01
2024-08-17,Barisal,27.75,91.2,82.72,2.96
2024-08-18,Barisal,27.84,94.76,53.83,3.98
2024-08-19,Barisal,27.55,94.33,87.83,5.09
2024-08-20,Barisal,28.09,93.08,57.36,4.07
2024-08-21,Barisal,28.05,94.18,46.16,4.06
2024-08-22,Barisal,27.84,94.32,66.29,4.07
2024-08-23,Barisal,27.34,93.47,50.45,3.76
2024-08-24,Barisal,27.22,92.1,24.32,2.52
2024-08-25,Barisal,26.89,92.08,76.81,2.99
2024-08-26,Barisal,27.24,92.63,55.4,3.54
2024-08-27,Barisal,27.53,90.66,8.46,2.45
2024-08-28,Barisal,27.72,87.74,8.35,1.5
2024-08-29,Barisal,27.75,86.8,6.55,1.51
2024-08-30,Barisal,28.31,88.86,3.21,2.63
2024-08-31,Barisal,28.43,89.37,7.25,2.86
2024-09-01,Barisal,28.32,89.8,9.88,2.2
2024-09-02,Barisal,28.3,86.27,10.39,1.17
2024-09-03,Barisal,28.2,88.09,14.34,1.49
2024-09-04,Barisal,28.57,86.51,3.06,1.68
2024-09-05,Barisal,28.6,85.67,2.96,1.44
2024-09-06,Barisal,28.85,85.76,23.25,1.78
2024-09-07,Barisal,28.29,88.77,14.81,2.11
2024-09-08,Barisal,28.88,89.83,7.77,2.88
2024-09-09,Barisal,28.84,90.22,5.54,3.74
2024-09-10,Barisal,28.77,90.09,8.84,2.99
2024-09-11,Barisal,28.84,91.09,42.36,1.81
2024-09-12,Barisal,29.2,90.52,29.69,2.18
2024-09-13,Barisal,28.43,94.53,130.21,3.93
2024-09-14,Barisal,27.87,92.91,80.28,5.66
2024-09-15,Barisal,27.75,91.54,93.36,6.62
2024-09-16,Barisal,28.17,89.84,18.05,4.51
2024-09-17,Barisal,28.44,87.52,2.45,1.93
2024-09-18,Barisal,29.08,85.37,3.1,1.09
2024-09-19,Barisal,28.96,89.67,13.22,1.87
2024-09-20,Barisal,29.73,88.03,16.62,1.39
2024-09-21,Barisal,28.83,91.93,40.24,1.92
2024-09-22,Barisal,29.29,86.53,8.22,1.53
2024-09-23,Barisal,28.92,89.8,5.82,1.89
2024-09-24,Barisal,28.34,90.5,11.34,3.55
2024-09-25,Barisal,27.44,91.92,50.02,4.2
2024-09-26,Barisal,27.99,90.32,27.5,3.01
2024-09-27,Barisal,28.1,87.53,10.78,2.21
2024-09-28,Barisal,28.44,86.47,3.3,1.97
2024-09-29,Barisal,28.87,88.33,2.37,1.94
2024-09-30,Barisal,29.0,88.59,3.25,1.75
2024-10-01,Barisal,29.37,89.38,11.38,1.35
2024-10-02,Barisal,28.14,91.37,17.21,1.74
2024-10-03,Barisal,27.47,92.82,56.79,2.78
2024-10-04,Barisal,28.07,90.14,26.25,3.7
2024-10-05,Barisal,28.0,91.21,32.64,3.66
2024-10-06,Barisal,27.83,87.02,18.09,1.85
2024-10-07,Barisal,28.11,83.39,18.75,0.88
2024-10-08,Barisal,28.63,81.28,2.82,0.79
2024-10-09,Barisal,28.25,84.77,4.68,0.94
2024-10-10,Barisal,27.78,86.44,7.06,1.19
2024-10-11,Barisal,28.3,84.59,5.25,1.63
2024-10-12,Barisal,28.59,81.38,4.79,0.81
2024-10-13,Barisal,28.33,83.03,5.1,1.47
2024-10-14,Barisal,27.27,85.29,4.26,1.75
2024-10-15,Barisal,27.88,79.98,0.17,1.05
2024-10-16,Barisal,28.78,76.11,0.48,0.65
2024-10-17,Barisal,28.53,79.02,8.2,0.83
2024-10-18,Barisal,28.59,79.18,4.3,0.84
2024-10-19,Barisal,28.17,83.47,18.92,0.89
2024-10-20,Barisal,27.17,86.01,9.8,1.64
2024-10-21,Barisal,26.51,84.25,0.06,1.99
2024-10-22,Barisal,27.41,84.54,1.04,1.52
2024-10-23,Barisal,27.14,89.44,19.76,1.89
2024-10-24,Barisal,26.42,91.98,46.18,4.56
2024-10-25,Barisal,27.65,89.63,15.34,4.02
2024-10-26,Barisal,27.47,87.49,4.44,2.31
2024-10-27,Barisal,27.67,79.06,0.41,0.78
2024-10-28,Barisal,27.11,84.62,0.04,1.31
2024-10-29,Barisal,27.88,80.22,0.12,0.72
2024-10-30,Barisal,27.84,80.27,0.34,0.7
2024-10-31,Barisal,27.44,86.22,7.18,1.37
2024-11-01,Barisal,27.46,84.97,11.93,1.12
2024-11-02,Barisal,26.19,87.62,2.47,2.26
2024-11-03,Barisal,25.63,80.82,0.01,2.02
2024-11-04,Barisal,25.82,83.68,2.27,1.67
2024-11-05,Barisal,26.65,83.26,4.8,1.47
2024-11-06,Barisal,26.12,81.56,1.63,1.4
2024-11-07,Barisal,25.37,84.08,4.63,1.69
2024-11-08,Barisal,25.09,81.54,0.0,1.6
2024-11-09,Barisal,25.22,80.87,0.0,1.58
2024-11-10,Barisal,25.27,80.93,0.01,1.46
2024-11-11,Barisal,25.52,82.69,0.01,1.82
2024-11-12,Barisal,25.35,85.2,0.04,2.08
2024-11-13,Barisal,23.94,80.44,0.0,2.51
2024-11-14,Barisal,23.17,85.22,0.0,2.71
2024-11-15,Barisal,23.0,85.2,0.0,2.28
2024-11-16,Barisal,22.64,85.06,0.0,2.23
2024-11-17,Barisal,22.09,78.7,0.0,1.96
2024-11-18,Barisal,22.42,66.84,0.0,1.36
2024-11-19,Barisal,22.27,71.3,0.0,1.49
2024-11-20,Barisal,21.68,74.33,0.0,1.55
2024-11-21,Barisal,21.84,74.47,0.0,1.61
2024-11-22,Barisal,22.35,68.82,0.0,1.61
2024-11-23,Barisal,23.0,68.81,0.0,1.11
2024-11-24,Barisal,21.48,81.26,0.0,1.84
2024-11-25,Barisal,20.94,81.46,0.0,2.12
2024-11-26,Barisal,20.89,79.91,0.0,1.86
2024-11-27,Barisal,21.46,76.19,0.0,1.44
2024-11-28,Barisal,21.61,82.84,0.0,1.98
2024-11-29,Barisal,22.8,83.36,0.0,1.91
2024-11-30,Barisal,23.08,85.07,0.14,1.83
2024-12-01,Barisal,22.36,83.04,0.9,2.24
2024-12-02,Barisal,21.65,82.14,0.11,2.16
2024-12-03,Barisal,21.66,81.99,0.01,2.27
2024-12-04,Barisal,20.39,83.57,0.0,2.44
2024-12-05,Barisal,20.46,78.42,0.0,1.91
2024-12-06,Barisal,19.57,76.2,0.0,2.21
2024-12-07,Barisal,19.21,72.07,0.0,2.27
2024-12-08,Barisal,19.35,68.78,0.0,1.63
2024-12-09,Barisal,19.02,76.19,0.0,1.63
2024-12-10,Barisal,19.48,84.58,0.02,2.52
2024-12-11,Barisal,17.91,83.78,0.01,3.01
2024-12-12,Barisal,17.06,85.85,0.0,2.66
2024-12-13,Barisal,17.22,86.3,0.0,2.46
2024-12-14,Barisal,17.46,84.83,0.0,2.78
2024-12-15,Barisal,16.83,82.1,0.0,2.48
2024-12-16,Barisal,17.39,80.01,0.0,1.82
2024-12-17,Barisal,20.05,74.64,0.0,1.21
2024-12-18,Barisal,19.86,79.32,0.0,1.69
2024-12-19,Barisal,19.02,78.17,0.0,1.79
2024-12-20,Barisal,18.67,78.91,0.0,1.78
2024-12-21,Barisal,18.65,81.4,1.77,2.08
2024-12-22,Barisal,18.84,82.37,0.54,2.68
2024-12-23,Barisal,18.17,78.52,0.21,2.29
2024-12-24,Barisal,19.03,77.83,0.0,1.74
2024-12-25,Barisal,18.51,77.26,0.0,2.02
2024-12-26,Barisal,19.08,79.95,0.0,2.77
2024-12-27,Barisal,19.11,80.71,0.0,2.48
2024-12-28,Barisal,19.5,79.1,0.0,1.3
2024-12-29,Barisal,19.67,79.6,0.0,1.6
2024-12-30,Barisal,19.6,80.77,0.0,2.1
2024-12-31,Barisal,18.18,82.54,0.0,2.62
2025-01-01,Barisal,16.84,85.92,0.0,2.57
2025-01-02,Barisal,17.23,85.73,0.0,2.58
2025-01-03,Barisal,17.13,84.02,0.0,1.83
2025-01-04,Barisal,17.68,81.45,0.0,1.2
2025-01-05,Barisal,19.31,77.86,0.0,0.85
2025-01-06,Barisal,20.19,79.72,0.0,1.11
2025-01-07,Barisal,19.7,83.64,0.01,1.62
2025-01-08,Barisal,18.54,83.19,0.0,2.1
2025-01-09,Barisal,16.55,80.11,0.0,2.59
2025-01-10,Barisal,16.56,78.13,0.0,2.19
2025-01-11,Barisal,17.99,75.28,0.0,1.68
2025-01-12,Barisal,19.74,65.11,0.0,1.19
2025-01-13,Barisal,19.56,70.68,0.0,1.17
2025-01-14,Barisal,18.67,76.15,0.0,2.48
2025-01-15,Barisal,17.81,78.26,0.0,2.55
2025-01-16,Barisal,19.35,74.25,0.01,1.42
2025-01-17,Barisal,19.44,73.09,0.0,1.84
2025-01-18,Barisal,18.62,78.49,0.0,2.24
2025-01-19,Barisal,18.1,75.69,0.0,2.59
2025-01-20,Barisal,18.09,73.39,0.0,1.85
2025-01-21,Barisal,18.4,73.8,0.0,1.48
2025-01-22,Barisal,19.07,77.75,0.0,1.22
2025-01-23,Barisal,19.12,76.48,0.0,1.57
2025-01-24,Barisal,19.26,75.26,0.0,1.61
2025-01-25,Barisal,19.33,74.78,0.0,1.78
2025-01-26,Barisal,18.26,72.03,0.0,2.39
2025-01-27,Barisal,18.47,72.36,0.0,1.6
2025-01-28,Barisal,19.13,69.16,0.0,1.33
2025-01-29,Barisal,19.8,63.14,0.0,1.11
2025-01-30,Barisal,20.36,81.65,0.05,1.9
2025-01-31,Barisal,21.88,86.37,0.11,2.45
2025-02-01,Barisal,22.52,79.53,0.21,1.23
2025-02-02,Barisal,22.04,77.37,0.0,1.5
2025-02-03,Barisal,21.85,71.9,0.0,1.34
2025-02-04,Barisal,20.84,64.81,0.0,1.76
2025-02-05,Barisal,21.26,64.92,0.0,1.42
2025-02-06,Barisal,22.92,75.67,2.03,1.35
2025-02-07,Barisal,21.1,60.8,0.0,1.74
2025-02-08,Barisal,19.5,52.47,0.0,2.18
2025-02-09,Barisal,19.95,52.48,0.0,1.42
2025-02-10,Barisal,21.18,55.32,0.34,1.16
2025-02-11,Barisal,22.09,80.0,0.0,2.28
2025-02-12,Barisal,23.57,80.91,0.02,2.1
2025-02-13,Barisal,24.18,81.64,0.28,2.15
2025-02-14,Barisal,22.66,59.29,0.1,1.76
2025-02-15,Barisal,22.72,56.8,0.0,1.24
2025-02-16,Barisal,23.24,62.93,0.0,1.52
2025-02-17,Barisal,24.29,71.09,0.0,1.93
2025-02-18,Barisal,24.54,72.83,0.03,2.24
2025-02-19,Barisal,24.45,74.39,0.21,1.51
2025-02-20,Barisal,25.21,69.93,1.11,0.99
2025-02-21,Barisal,25.07,65.52,0.27,1.43
2025-02-22,Barisal,25.48,60.72,0.04,1.2
2025-02-23,Barisal,25.47,65.04,0.26,1.31
2025-02-24,Barisal,24.75,60.8,0.0,1.77
2025-02-25,Barisal,24.45,55.98,0.01,1.62
2025-02-26,Barisal,24.08,52.5,0.0,2.03
2025-02-27,Barisal,24.21,52.72,0.0,1.75
2025-02-28,Barisal,24.9,56.74,0.0,1.12
2025-03-01,Barisal,26.12,67.57,0.53,1.96
2025-03-02,Barisal,26.96,71.59,1.44,2.68
2025-03-03,Barisal,27.23,67.5,0.0,0.93
2025-03-04,Barisal,27.02,60.39,0.0,0.9
2025-03-05,Barisal,26.23,57.78,0.0,1.52
2025-03-06,Barisal,26.07,51.1,0.0,0.99
2025-03-07,Barisal,24.48,45.21,0.0,1.68
2025-03-08,Barisal,24.9,49.48,0.0,2.33
2025-03-09,Barisal,26.29,58.89,0.0,1.02
2025-03-10,Barisal,26.99,50.33,0.0,1.19
2025-03-11,Barisal,27.41,57.29,0.0,2.01
2025-03-12,Barisal,27.69,63.92,0.0,2.91
2025-03-13,Barisal,28.36,72.01,0.0,3.56
2025-03-14,Barisal,28.76,73.77,0.0,3.52
2025-03-15,Barisal,28.67,75.41,0.0,3.02
2025-03-16,Barisal,29.09,71.32,0.0,2.95
2025-03-17,Barisal,29.2,68.82,0.03,2.98
2025-03-18,Barisal,28.92,71.88,0.67,2.33
2025-03-19,Barisal,28.98,68.74,0.32,2.04
2025-03-20,Barisal,29.19,67.1,0.72,2.05
2025-03-21,Barisal,28.35,60.48,0.75,2.98
2025-03-22,Barisal,26.9,56.84,0.58,2.11
2025-03-23,Barisal,27.23,55.2,0.67,1.8
2025-03-24,Barisal,26.98,53.58,2.81,2.11
2025-03-25,Barisal,27.67,47.84,0.0,1.71
2025-03-26,Barisal,28.56,54.3,0.05,1.71
2025-03-27,Barisal,29.08,66.94,0.02,2.48
2025-03-28,Barisal,29.77,67.31,0.0,3.1
2025-03-29,Barisal,29.63,70.42,0.0,2.9
2025-03-30,Barisal,29.46,69.75,0.0,2.58
2025-03-31,Barisal,29.62,67.48,0.0,2.66
2025-04-01,Barisal,29.69,67.08,0.69,2.7
2025-04-02,Barisal,29.87,62.29,0.03,2.03
2025-04-03,Barisal,30.25,59.39,0.1,1.53
2025-04-04,Barisal,31.2,52.83,0.02,1.82
2025-04-05,Barisal,30.62,56.24,0.75,2.45
2025-04-06,Barisal,30.1,67.01,0.84,2.23
2025-04-07,Barisal,29.83,65.94,2.18,2.01
2025-04-08,Barisal,29.84,64.27,1.33,1.97
2025-04-09,Barisal,30.07,58.19,0.12,2.12
2025-04-10,Barisal,30.57,54.17,0.95,1.94
2025-04-11,Barisal,29.56,62.23,2.05,2.4
2025-04-12,Barisal,30.56,61.51,1.1,1.77
2025-04-13,Barisal,31.23,57.19,1.55,1.72
2025-04-14,Barisal,31.39,52.11,3.4,1.17
2025-04-15,Barisal,30.1,61.1,4.45,1.56
2025-04-16,Barisal,29.7,63.25,4.9,1.71
2025-04-17,Barisal,29.48,65.79,5.31,1.99
2025-04-18,Barisal,29.48,66.24,4.64,2.18
2025-04-19,Barisal,29.24,69.74,7.0,2.42
2025-04-20,Barisal,30.42,70.19,2.2,2.64
2025-04-21,Barisal,30.95,72.22,1.43,3.0
2025-04-22,Barisal,30.86,72.53,0.59,3.95
2025-04-23,Barisal,31.08,72.14,0.72,4.7
2025-04-24,Barisal,-999.0,-999.0,-999.0,-999.0
2025-04-25,Barisal,-999.0,-999.0,-999.0,-999.0
2025-04-26,Barisal,-999.0,-999.0,-999.0,-999.0
2025-04-27,Barisal,-999.0,-999.0,-999.0,-999.0
2024-04-27,Rangpur,32.55,38.3,0.0,1.99
2024-04-28,Rangpur,33.69,38.68,0.01,2.85
2024-04-29,Rangpur,33.97,29.62,0.0,3.08
2024-04-30,Rangpur,34.64,25.89,0.0,3.07
2024-05-01,Rangpur,33.92,21.05,0.0,3.56
2024-05-02,Rangpur,33.06,21.46,0.02,3.08
2024-05-03,Rangpur,31.34,20.19,0.0,1.47
2024-05-04,Rangpur,30.76,39.55,0.02,2.19
2024-05-05,Rangpur,30.6,57.52,8.73,2.65
2024-05-06,Rangpur,29.33,67.74,4.46,3.73
2024-05-07,Rangpur,27.06,73.34,8.96,3.0
2024-05-08,Rangpur,27.69,63.56,6.76,2.16
2024-05-09,Rangpur,27.78,64.02,5.93,0.93
2024-05-10,Rangpur,28.09,64.65,6.35,1.62
2024-05-11,Rangpur,28.24,71.52,8.02,2.67
2024-05-12,Rangpur,29.33,68.72,3.88,1.92
2024-05-13,Rangpur,30.76,59.61,0.45,1.74
2024-05-14,Rangpur,31.62,57.48,1.84,1.82
2024-05-15,Rangpur,32.08,57.7,1.66,2.29
2024-05-16,Rangpur,32.5,57.58,2.92,2.47
2024-05-17,Rangpur,32.94,50.08,0.74,2.13
2024-05-18,Rangpur,31.89,58.75,5.05,2.49
2024-05-19,Rangpur,30.43,70.81,12.64,2.9
2024-05-20,Rangpur,29.01,78.43,34.65,2.07
2024-05-21,Rangpur,29.98,72.27,13.39,1.57
2024-05-22,Rangpur,30.51,71.05,14.68,1.8
2024-05-23,Rangpur,31.97,63.04,0.61,1.34
2024-05-24,Rangpur,33.68,57.82,0.17,1.29
2024-05-25,Rangpur,34.0,58.71,0.05,1.98
2024-05-26,Rangpur,32.98,67.81,8.89,3.04
2024-05-27,Rangpur,28.88,80.14,20.21,7.67
2024-05-28,Rangpur,29.6,76.47,44.51,4.9
2024-05-29,Rangpur,30.71,84.61,7.73,3.14
2024-05-30,Rangpur,30.77,83.48,17.93,3.8
2024-05-31,Rangpur,30.28,83.83,31.12,2.44
2024-06-01,Rangpur,30.05,81.51,17.93,2.59
2024-06-02,Rangpur,30.02,83.21,23.7,2.83
2024-06-03,Rangpur,29.32,85.49,32.89,2.55
2024-06-04,Rangpur,29.21,86.08,39.37,2.09
2024-06-05,Rangpur,29.36,86.07,33.23,2.12
2024-06-06,Rangpur,29.53,85.07,39.23,1.68
2024-06-07,Rangpur,30.48,77.62,9.0,1.77
2024-06-08,Rangpur,30.21,84.61,8.1,2.41
2024-06-09,Rangpur,29.86,89.34,28.86,3.0
2024-06-10,Rangpur,29.48,90.75,16.82,2.76
2024-06-11,Rangpur,29.84,88.69,12.24,2.67
2024-06-12,Rangpur,29.8,87.57,12.95,2.5
2024-06-13,Rangpur,29.52,88.62,23.61,2.82
2024-06-14,Rangpur,29.54,89.37,17.46,3.17
2024-06-15,Rangpur,29.33,92.08,39.37,2.79
2024-06-16,Rangpur,29.93,89.66,33.26,3.06
2024-06-17,Rangpur,30.04,89.61,30.04,3.54
2024-06-18,Rangpur,29.32,92.68,44.57,3.43
2024-06-19,Rangpur,29.1,93.11,69.22,3.97
2024-06-20,Rangpur,28.6,90.87,21.76,3.61
2024-06-21,Rangpur,28.99,87.48,8.15,2.1
2024-06-22,Rangpur,29.38,85.98,2.27,2.01
2024-06-23,Rangpur,29.96,84.18,1.99,1.3
2024-06-24,Rangpur,29.5,87.97,1.72,2.57
2024-06-25,Rangpur,29.44,87.77,7.27,2.35
2024-06-26,Rangpur,30.08,84.39,2.32,1.33
2024-06-27,Rangpur,29.39,87.77,22.68,1.78
2024-06-28,Rangpur,29.46,88.12,11.82,2.79
2024-06-29,Rangpur,29.08,90.24,19.4,2.67
2024-06-30,Rangpur,29.48,89.49,64.8,2.36
2024-07-01,Rangpur,28.55,92.08,52.14,2.6
2024-07-02,Rangpur,29.1,89.51,47.23,2.61
2024-07-03,Rangpur,29.14,90.45,17.14,2.85
2024-07-04,Rangpur,28.98,89.87,10.93,3.3
2024-07-05,Rangpur,28.32,93.64,68.44,3.11
2024-07-06,Rangpur,28.47,90.21,24.63,3.15
2024-07-07,Rangpur,29.17,86.76,19.8,1.97
2024-07-08,Rangpur,29.35,85.42,13.79,2.05
2024-07-09,Rangpur,28.91,88.86,4.79,2.4
2024-07-10,Rangpur,28.7,91.36,31.39,2.02
2024-07-11,Rangpur,29.04,91.96,34.24,3.08
2024-07-12,Rangpur,29.31,90.5,54.67,2.25
2024-07-13,Rangpur,29.24,87.83,12.88,1.91
2024-07-14,Rangpur,29.65,87.29,5.6,1.95
2024-07-15,Rangpur,30.14,86.44,4.35,1.81
2024-07-16,Rangpur,29.4,88.17,6.23,2.13
2024-07-17,Rangpur,30.08,85.28,3.17,1.66
2024-07-18,Rangpur,31.51,76.86,0.53,0.77
2024-07-19,Rangpur,30.76,85.33,0.64,2.0
2024-07-20,Rangpur,29.68,88.29,3.52,2.71
2024-07-21,Rangpur,29.56,87.61,1.36,3.16
2024-07-22,Rangpur,29.41,88.72,8.42,3.85
2024-07-23,Rangpur,29.19,88.08,3.36,3.56
2024-07-24,Rangpur,29.78,87.15,2.29,3.35
2024-07-25,Rangpur,30.54,85.98,1.52,2.59
2024-07-26,Rangpur,31.3,84.63,1.81,2.92
2024-07-27,Rangpur,30.5,87.19,0.52,3.03
2024-07-28,Rangpur,30.6,84.33,3.24,2.26
2024-07-29,Rangpur,29.64,87.74,0.61,2.43
2024-07-30,Rangpur,29.6,88.36,1.64,3.3
2024-07-31,Rangpur,30.52,85.1,3.69,1.39
2024-08-01,Rangpur,29.15,86.43,4.32,5.39
2024-08-02,Rangpur,27.32,92.82,50.63,5.14
2024-08-03,Rangpur,27.74,90.59,42.02,3.37
2024-08-04,Rangpur,28.55,87.98,9.93,2.51
2024-08-05,Rangpur,28.92,89.44,13.1,2.87
2024-08-06,Rangpur,28.64,90.92,23.56,2.42
2024-08-07,Rangpur,28.9,87.9,9.27,2.87
2024-08-08,Rangpur,28.53,88.17,9.34,2.85
2024-08-09,Rangpur,28.63,87.67,9.99,2.48
2024-08-10,Rangpur,29.1,87.62,20.25,2.31
2024-08-11,Rangpur,28.9,88.41,13.26,1.64
2024-08-12,Rangpur,28.26,90.33,14.12,1.52
2024-08-13,Rangpur,29.0,88.64,7.25,1.21
2024-08-14,Rangpur,29.79,84.24,2.06,1.21
2024-08-15,Rangpur,28.86,89.49,4.3,1.74
2024-08-16,Rangpur,29.15,88.22,12.2,1.64
2024-08-17,Rangpur,29.58,82.86,4.21,1.39
2024-08-18,Rangpur,29.26,83.05,3.6,1.86
2024-08-19,Rangpur,28.21,88.44,5.2,3.11
2024-08-20,Rangpur,28.12,91.06,15.01,4.41
2024-08-21,Rangpur,28.19,91.22,9.21,3.46
2024-08-22,Rangpur,27.79,90.57,9.5,2.39
2024-08-23,Rangpur,27.76,91.64,14.0,2.56
2024-08-24,Rangpur,28.67,88.24,1.95,2.27
2024-08-25,Rangpur,27.45,90.69,6.91,1.75
2024-08-26,Rangpur,26.83,89.18,1.6,3.58
2024-08-27,Rangpur,28.07,87.46,0.29,2.33
2024-08-28,Rangpur,28.49,85.8,0.83,1.41
2024-08-29,Rangpur,29.05,80.52,1.03,0.85
2024-08-30,Rangpur,29.55,83.54,1.32,1.28
2024-08-31,Rangpur,29.04,86.3,6.11,1.84
2024-09-01,Rangpur,28.56,87.85,14.96,1.87
2024-09-02,Rangpur,29.8,79.6,2.22,0.94
2024-09-03,Rangpur,29.5,82.15,14.02,0.83
2024-09-04,Rangpur,28.99,85.23,7.96,1.3
2024-09-05,Rangpur,28.72,84.93,17.13,0.91
2024-09-06,Rangpur,29.98,79.62,3.45,0.99
2024-09-07,Rangpur,29.84,82.95,2.0,1.23
2024-09-08,Rangpur,30.47,81.99,2.3,1.26
2024-09-09,Rangpur,29.91,83.11,0.84,1.88
2024-09-10,Rangpur,29.21,88.86,0.1,1.99
2024-09-11,Rangpur,29.56,86.28,5.46,1.77
2024-09-12,Rangpur,30.91,79.56,3.26,1.18
2024-09-13,Rangpur,30.44,82.9,6.58,1.61
2024-09-14,Rangpur,28.38,89.0,14.17,3.47
2024-09-15,Rangpur,27.42,87.97,10.53,4.96
2024-09-16,Rangpur,26.91,87.78,12.96,3.24
2024-09-17,Rangpur,28.87,82.67,0.14,1.29
2024-09-18,Rangpur,29.9,80.21,0.14,0.77
2024-09-19,Rangpur,30.02,82.87,0.0,1.27
2024-09-20,Rangpur,30.47,83.01,0.0,1.27
2024-09-21,Rangpur,30.67,82.67,5.09,1.14
2024-09-22,Rangpur,30.12,82.86,8.62,1.13
2024-09-23,Rangpur,31.21,77.14,2.6,1.26
2024-09-24,Rangpur,28.88,91.16,21.56,1.8
2024-09-25,Rangpur,27.0,94.47,76.61,2.87
2024-09-26,Rangpur,26.18,93.79,93.87,2.91
2024-09-27,Rangpur,26.73,87.45,46.96,1.85
2024-09-28,Rangpur,27.79,89.49,13.67,1.82
2024-09-29,Rangpur,27.97,90.85,14.86,1.88
2024-09-30,Rangpur,28.34,90.17,4.36,2.47
2024-10-01,Rangpur,28.59,89.83,1.53,1.83
2024-10-02,Rangpur,28.33,88.46,3.52,1.22
2024-10-03,Rangpur,27.7,91.22,21.94,2.13
2024-10-04,Rangpur,27.22,91.24,31.45,2.61
2024-10-05,Rangpur,26.67,92.33,17.18,2.27
2024-10-06,Rangpur,26.17,92.51,16.88,2.21
2024-10-07,Rangpur,26.94,90.04,6.59,1.45
2024-10-08,Rangpur,26.76,89.4,7.07,1.38
2024-10-09,Rangpur,26.54,92.34,5.11,2.15
2024-10-10,Rangpur,26.9,91.2,2.19,2.05
2024-10-11,Rangpur,27.17,88.38,2.15,2.35
2024-10-12,Rangpur,26.72,86.53,1.84,1.78
2024-10-13,Rangpur,26.37,85.01,0.66,0.97
2024-10-14,Rangpur,26.54,82.16,0.88,1.04
2024-10-15,Rangpur,25.85,83.72,10.34,0.85
2024-10-16,Rangpur,26.19,80.96,1.15,0.86
2024-10-17,Rangpur,25.75,87.02,16.35,1.12
2024-10-18,Rangpur,25.69,88.63,1.14,1.31
2024-10-19,Rangpur,26.05,80.69,0.99,0.96
2024-10-20,Rangpur,24.68,85.91,0.67,1.64
2024-10-21,Rangpur,25.06,84.98,0.01,1.7
2024-10-22,Rangpur,25.94,85.24,0.04,1.66
2024-10-23,Rangpur,26.16,87.92,3.99,2.04
2024-10-24,Rangpur,24.86,92.41,8.15,2.76
2024-10-25,Rangpur,24.72,90.31,7.16,3.53
2024-10-26,Rangpur,25.55,88.29,11.49,2.12
2024-10-27,Rangpur,26.48,81.56,0.03,1.16
2024-10-28,Rangpur,26.38,81.65,0.0,0.87
2024-10-29,Rangpur,26.46,86.89,0.71,1.33
2024-10-30,Rangpur,26.51,88.69,1.29,1.59
2024-10-31,Rangpur,26.39,84.99,4.74,1.39
2024-11-01,Rangpur,25.36,84.26,3.21,0.96
2024-11-02,Rangpur,24.37,86.56,0.97,1.38
2024-11-03,Rangpur,24.81,80.42,0.0,1.24
2024-11-04,Rangpur,24.45,79.81,0.0,1.12
2024-11-05,Rangpur,24.37,85.1,0.01,1.73
2024-11-06,Rangpur,24.31,85.53,0.17,1.26
2024-11-07,Rangpur,24.07,83.31,0.1,1.17
2024-11-08,Rangpur,23.61,85.65,0.05,1.68
2024-11-09,Rangpur,22.6,88.06,0.0,2.07
2024-11-10,Rangpur,22.85,84.74,0.0,1.4
2024-11-11,Rangpur,23.55,80.73,0.0,0.99
2024-11-12,Rangpur,23.09,78.48,0.0,1.18
2024-11-13,Rangpur,22.9,80.48,0.0,0.93
2024-11-14,Rangpur,22.77,80.59,0.0,1.12
2024-11-15,Rangpur,22.7,79.03,0.0,0.65
2024-11-16,Rangpur,22.24,76.21,0.0,0.74
2024-11-17,Rangpur,21.18,75.18,0.0,0.87
2024-11-18,Rangpur,21.54,77.51,0.0,1.12
2024-11-19,Rangpur,21.36,83.78,0.0,1.43
2024-11-20,Rangpur,20.72,79.86,0.0,1.64
2024-11-21,Rangpur,21.32,77.83,0.0,1.08
2024-11-22,Rangpur,20.95,82.5,0.0,1.28
2024-11-23,Rangpur,21.1,80.51,0.0,0.95
2024-11-24,Rangpur,20.36,76.58,0.0,0.96
2024-11-25,Rangpur,20.02,78.22,0.0,1.19
2024-11-26,Rangpur,19.26,85.51,0.0,1.57
2024-11-27,Rangpur,19.66,85.83,0.0,1.84
2024-11-28,Rangpur,19.56,83.93,0.0,1.9
2024-11-29,Rangpur,18.93,81.41,0.0,1.88
2024-11-30,Rangpur,18.21,77.24,0.0,1.82
2024-12-01,Rangpur,17.73,80.8,0.0,1.81
